Estimated_Deliveries,Production_Units,CO2_Saved_tons,Charging_Stations,Date,Region_enc,Model_enc,Source_enc,R_Asia,R_Europe,R_Middle East,R_North America,M_Cybertruck,M_Model 3,M_Model S,M_Model X,M_Model Y,S_Estimated (Region),S_Interpolated (Month),S_Official (Quarter),Week_of_year,Is_Q4,Year_progress,Deliveries_lag1,Price_lag1,Deliveries_lag3,Price_lag3,Deliveries_lag6,Price_lag6,Deliveries_roll3_std,Deliveries_roll6_mean,Deliveries_roll6_std,Prod_Delivery_gap,Station_per_Del,log_Price,log_Deliveries
10502,11504,551.35,5380,2022-10-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,39,1,0.8181818181818182,1940.0,84919.57,10399.0,61221.63,17279.0,55325.93,6829.437922210973,10047.0,6338.1988293205195,1002,0.5122345996381986,11.538496910785724,9.259416209622776
8418,8979,448.26,13721,2022-11-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,10502.0,102589.12,15457.0,57306.0,3048.0,101224.33,6838.240002612758,8917.5,5312.521087016975,561,1.6297660054638319,11.694966649130116,9.038246335337664
14684,16136,982.36,6498,2022-12-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,48,1,1.0,8418.0,119965.36,1940.0,84919.57,12159.0,85588.42,4464.96330705341,9812.5,4518.998152245695,1452,0.4424923391215526,11.213657737250898,9.59458184363272
6659,7582,696.2,12357,2023-01-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,52,0,0.0,14684.0,74135.09,10502.0,102589.12,10399.0,61221.63,3191.001305755507,10233.333333333334,4884.046832972291,923,1.8554054054054054,11.262313461359911,8.803874763534434
13110,13634,822.0,12447,2023-02-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,5,0,0.09090909090909091,6659.0,77831.43,8418.0,119965.36,15457.0,57306.0,4218.1643321868505,9610.0,5092.871763553448,524,0.9493555030127374,11.675808903026686,9.481206851499401
13511,14683,674.87,12853,2023-03-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,9,0,0.18181818181818182,13110.0,117688.95,14684.0,74135.09,1940.0,84919.57,4252.322933801401,9218.833333333334,4622.363828893901,1172,0.9512285375962107,11.495240809188076,9.511333458487636
15354,16517,1377.25,13937,2023-04-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,13,0,0.2727272727272727,13511.0,98246.08,6659.0,77831.43,10502.0,102589.12,3845.4758266479002,11147.333333333334,3160.944268200033,1163,0.9076522305437968,11.370999277304858,9.639196432874924
9500,10397,803.7,7251,2023-05-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,18,0,0.36363636363636365,15354.0,86767.53,13110.0,117688.95,8418.0,119965.36,1196.7306853813743,11956.0,3558.476696565535,897,0.7631828228607515,11.600756289454365,9.15915233520675
7959,8183,561.11,14452,2023-06-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,22,0,0.45454545454545453,9500.0,109179.34,13511.0,98246.08,14684.0,74135.09,2993.161260829988,12136.333333333334,3365.5060045506716,224,1.815577889447236,11.155828431964437,8.982184278838428
12374,13714,779.56,3105,2023-07-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,26,0,0.5454545454545454,7959.0,69969.46,15354.0,86767.53,6659.0,77831.43,3901.4959096907114,11015.5,3465.6906238151123,1340,0.2509090909090909,10.932286097179308,9.423433587436891
9162,9238,974.38,3958,2023-08-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,31,0,0.6363636363636364,12374.0,55953.05,9500.0,109179.34,13110.0,117688.95,2240.787882271177,11968.0,2737.8075169741137,76,0.4319546000218269,11.155090419802779,9.122928914965213
13194,14916,965.8,11383,2023-09-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,35,0,0.7272727272727273,9162.0,69917.84,7959.0,69969.46,13511.0,98246.08,2282.410202687796,11310.0,2879.223436970458,1722,0.8626752557787041,11.227403058759567,9.487593248937424
8910,9887,451.74,13499,2023-10-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,39,1,0.8181818181818182,13194.0,75161.15,12374.0,55953.05,15354.0,86767.53,2130.9766149194033,11257.166666666666,2833.300013529567,977,1.5148692627090112,11.689013718363922,9.09504174761272
5019,5386,422.35,7675,2023-11-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,8910.0,119253.33,9162.0,69917.84,9500.0,109179.34,2403.9267875707064,10183.166666666666,2094.8621354797233,367,1.5288844621513944,11.660317528144063,8.521185212685776
9504,10285,642.95,3613,2023-12-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,48,1,1.0,5019.0,115879.82,13194.0,75161.15,7959.0,69969.46,4089.074100575827,9436.333333333334,2993.2449727121702,781,0.38011572856391374,10.970346669761373,9.15957325492253
13920,14976,950.04,8000,2024-01-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0.0,9504.0,58123.74,8910.0,119253.33,12374.0,55953.05,2436.115145061908,9693.833333333334,2905.918265654882,1056,0.5746713598161052,11.263256838756664,9.541153770388567
5081,5645,259.89,4692,2024-02-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,5,0,0.09090909090909091,13920.0,77904.89,5019.0,115879.82,9162.0,69917.84,4450.544573420202,9951.5,3240.3902079842187,564,0.9232585596221959,11.450411878933714,8.53346016388011
11335,11881,829.72,4675,2024-03-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,9,0,0.18181818181818182,5081.0,93939.03,9504.0,58123.74,13194.0,75161.15,4419.500461967771,9271.333333333334,3816.368518194579,546,0.4124029640084686,10.870949611360109,9.335738781370516
5616,6095,282.2,11941,2024-04-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,14,0,0.2727272727272727,11335.0,52624.16,13920.0,77904.89,8910.0,119253.33,4544.642670221721,8961.5,3496.248546656834,479,2.1258679010147765,11.27384966676529,8.633552992532433
10084,10225,682.18,10123,2024-05-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,18,0,0.36363636363636365,5616.0,78734.52,5081.0,93939.03,5019.0,115879.82,3466.643477486544,8412.5,3754.998841544434,141,1.003767972235994,11.036292228360958,9.218804450388312
6370,7253,406.09,6269,2024-06-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,22,0,0.45454545454545453,10084.0,62086.02,11335.0,52624.16,9504.0,58123.74,3006.5203031633337,9256.666666666666,3391.2371587175508,883,0.9839899544812432,11.588395024029358,8.759511722116487
5162,5789,322.88,9773,2024-07-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,27,0,0.5454545454545454,6370.0,107838.04,5616.0,78734.52,13920.0,77904.89,2391.8380658676147,8734.333333333334,3581.539482773672,627,1.892891729614565,11.29721013100957,8.54927308487965
4363,4926,309.55,7347,2024-08-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,31,0,0.6363636363636364,5162.0,80595.47,10084.0,62086.02,5081.0,93939.03,2565.1232588967987,7274.666666666667,2728.508432581206,563,1.6835472043996333,11.539819944354669,8.381144346952961
11553,12716,1194.0,14878,2024-09-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,35,0,0.7272727272727273,4363.0,102724.94,6370.0,107838.04,11335.0,52624.16,1010.4218590931804,7155.0,2856.69389329695,1163,1.2876925740003462,11.254705361592848,9.354786976341211
11301,11831,1169.65,8874,2024-10-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,40,1,0.8181818181818182,11553.0,77241.52,5162.0,80595.47,5616.0,78734.52,3940.799030653555,7191.333333333333,2921.1498877439944,530,0.7851707662360644,11.409699780049925,9.33273498018979
12742,14279,1299.68,4610,2024-11-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,11301.0,90191.34,4363.0,102724.94,10084.0,62086.02,4080.3481877571844,8138.833333333333,3215.1743602278743,1537,0.36176724476183003,11.074373059797997,9.452737380212278
10495,10613,689.52,8261,2024-12-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,48,1,1.0,12742.0,64495.94,11553.0,77241.52,6370.0,107838.04,769.600112612615,8581.833333333334,3685.504221496253,118,0.7870617378048781,10.862895243483688,9.25874951118387
15910,17075,1147.91,11659,2025-01-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,1,0,0.0,10495.0,52202.0,11301.0,90191.34,5162.0,80595.47,1138.355978300878,9269.333333333334,3573.423270012479,1165,0.7327634969517943,11.129073256390988,9.674765972907856
17456,19595,1764.8,6883,2025-02-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,5,0,0.09090909090909091,15910.0,68122.21,12742.0,64495.94,4363.0,102724.94,2720.5225600976028,11060.666666666666,3790.0339136565276,2139,0.394283095606347,11.587543856837643,9.76749599332478
12262,13318,1083.35,13681,2025-03-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,9,0,0.18181818181818182,17456.0,107746.29,10495.0,52202.0,11553.0,77241.52,3655.312617729617,13242.833333333334,2803.291880391077,1056,1.115632390116611,11.579830745621607,9.414341877762027
8438,9651,749.29,9480,2025-04-01,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,14,0,0.2727272727272727,12262.0,106918.42,15910.0,68122.21,11301.0,90191.34,2666.947568538487,13361.0,2731.847140672382,1213,1.1233558478492713,11.458603905803256,9.040619097157967
3900,4093,419.44,5472,2025-05-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,18,0,0.36363636363636365,8438.0,94711.75,17456.0,107746.29,12742.0,64495.94,4526.310786206946,12883.833333333334,3344.881009343464,193,1.4027172519866702,11.384776248131914,8.268988209506656
9808,10413,979.82,6245,2025-06-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,22,0,0.45454545454545453,3900.0,87971.21,12262.0,106918.42,10495.0,52202.0,4186.077400144437,11410.166666666666,4971.923749080087,605,0.6366602100112142,11.514198953739077,9.191055610564316
10582,10871,1095.24,13356,2025-07-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,27,0,0.5454545454545454,9808.0,100126.43,8438.0,94711.75,15910.0,68122.21,3092.324045115584,11295.666666666666,5005.014991652532,289,1.2620240007559294,11.181474978230165,9.267004219093725
9563,10105,700.01,12059,2025-08-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,31,0,0.6363636363636364,10582.0,71787.17,3900.0,87971.21,17456.0,107746.29,3654.9661193140137,10407.666666666666,4466.248074913285,542,1.2608741112505228,11.536087247901966,9.165761328578215
13486,13929,877.94,9635,2025-09-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,36,0,0.7272727272727273,9563.0,102342.21,9808.0,100126.43,12262.0,106918.42,531.893159697828,9092.166666666666,2842.1145942179496,443,0.7143916363905983,11.487594836390935,9.509481537516857
15394,15397,1604.82,14664,2025-10-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,40,1,0.8181818181818182,13486.0,97497.75,10582.0,71787.17,8438.0,94711.75,2035.579606238316,9296.166666666666,3143.1292952512554,3,0.9525170509905814,11.398619390173696,9.641798060358601
8454,8870,424.81,8575,2025-11-01,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,15394.0,89197.49,9563.0,102342.21,3900.0,87971.21,2972.960197065096,10455.5,3944.0869032007845,416,1.0141927853341217,11.584549604965238,9.042513261332681
8406,8796,583.8,13617,2025-12-01,0,1,2,True,False,False,False,False,True,False,False,False,False,False,True,49,1,1.0,8454.0,107424.15,13486.0,97497.75,9808.0,100126.43,3585.2728394549463,11214.5,2659.099227182005,390,1.6197216605209943,11.167602980182943,9.036819971135296
10194,10821,509.19,7774,2015-07-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,27,0,0.5454545454545454,8922.0,104855.71,10279.0,90283.19,7597.0,80810.67,1582.6285097899633,7968.5,3375.3764086394867,627,0.7625306522805296,11.684923079460281,9.229652683008556
8920,9986,750.62,11667,2015-08-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,31,0,0.6363636363636364,10194.0,118766.5,12077.0,76240.94,2324.0,52582.09,1587.3299383976014,8401.333333333334,3483.0044310432145,1066,1.3078130254455778,11.010319632633152,9.096163326913784
13742,13797,867.81,11062,2015-09-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,36,0,0.7272727272727273,8920.0,60494.22,8922.0,104855.71,6612.0,72184.54,734.9675729808306,9500.666666666666,1829.7776549806983,55,0.8049188677872371,11.090401427182845,9.528284882554852
20240,21254,1262.98,3901,2015-10-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,40,1,0.8181818181818182,13742.0,65538.05,10194.0,118766.5,10279.0,90283.19,2498.7684966799143,10689.0,1892.7296690230205,1014,0.1927276320339904,11.551808140225907,9.915465529295535
9802,10703,880.71,5780,2015-11-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,20240.0,103963.85,8920.0,60494.22,12077.0,76240.94,5680.640926280532,12349.166666666666,4299.504828078073,901,0.5896154238498419,11.029931910782192,9.190443740261726
10531,11077,522.86,13458,2015-12-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,49,1,1.0,9802.0,61692.38,13742.0,65538.05,8922.0,104855.71,5270.981059853406,11970.0,4426.738935153054,546,1.2778199772123053,11.445343276573267,9.2621735206162
10238,11326,674.17,12620,2016-01-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,53,0,0.0,10531.0,93464.09,20240.0,103963.85,10194.0,118766.5,5827.3488254379745,12238.166666666666,4250.388801823506,1088,1.2325422404531692,11.617004720164314,9.233959237574817
8713,9816,567.22,13419,2016-02-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,5,0,0.09090909090909091,10238.0,110967.84,9802.0,61692.38,8920.0,60494.22,366.83011508509054,12245.5,4246.192447357985,1103,1.5399357355978884,11.574941212839615,9.072686206677387
15537,17431,1391.34,3218,2016-03-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,9,0,0.18181818181818182,8713.0,106396.91,10531.0,93464.09,13742.0,65538.05,976.0975019604041,12211.0,4279.327423789864,1894,0.20710516153945166,11.515618036743163,9.651043915510366
14910,17133,1290.46,11767,2016-04-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,13,0,0.2727272727272727,15537.0,100268.62,10238.0,110967.84,20240.0,103963.85,3581.7128583961066,12510.166666666666,4466.419748150262,2223,0.789148950439273,11.475532376692696,9.609854474590907
7546,8329,390.51,14960,2016-05-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,17,0,0.36363636363636365,14910.0,96328.74,8713.0,106396.91,9802.0,61692.38,3771.889756253931,11621.833333333334,2864.2132194839583,783,1.9822446005035113,10.903410174026513,8.928905412284868
7425,8516,483.37,11976,2016-06-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,22,0,0.45454545454545453,7546.0,54360.43,15537.0,100268.62,10531.0,93464.09,4443.679143832657,11245.833333333334,3270.197389557191,1091,1.612712092647455,11.430985316627492,8.912742634737025
18246,20097,1154.97,12900,2016-07-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,26,0,0.5454545454545454,7425.0,92131.71,14910.0,96328.74,10238.0,110967.84,4286.963999537825,10728.166666666666,3631.82771709599,1851,0.7069655285800406,11.574492983296473,9.811755961936536
3539,3599,357.26,6011,2016-08-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,31,0,0.6363636363636364,18246.0,106349.23,7546.0,54360.43,8713.0,106396.91,6212.872148477976,12062.833333333334,4723.143166014202,60,1.6980225988700566,11.011856754013408,8.17188200612782
5973,6395,307.31,7293,2016-09-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,35,0,0.7272727272727273,3539.0,60587.28,7425.0,92131.71,15537.0,100268.62,7621.142587127822,11200.5,5805.3948272275165,422,1.2207900903916973,11.58539104628104,8.695171998776056
10280,10378,892.82,4379,2016-10-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,39,1,0.8181818181818182,5973.0,107514.58,18246.0,106349.23,14910.0,96328.74,7882.964057594919,9606.5,5688.401418676431,98,0.4259313296371948,11.591710304936706,9.238052810542719
9605,10521,835.63,13484,2016-11-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,44,1,0.9090909090909091,10280.0,108196.15,3539.0,60587.28,7546.0,54360.43,3413.592584555653,8834.833333333334,5109.661962074077,916,1.403706017072663,11.643349070924549,9.17014318222477
9327,9705,969.54,7167,2016-12-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,48,1,1.0,9605.0,113930.09,5973.0,107514.58,7425.0,92131.71,2316.5095150534876,9178.0,5074.814518778005,378,0.7683319039451115,11.675471264107012,9.140775908590273
2425,2452,214.25,11485,2017-01-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,52,0,0.0,9327.0,117649.22,10280.0,108196.15,18246.0,106349.23,490.08808732037335,9495.0,5002.298871518976,27,4.734130255564716,11.350932279597728,7.793999089503996
12488,13372,786.74,11133,2017-02-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,5,0,0.09090909090909091,2425.0,85043.7,9605.0,113930.09,3539.0,60587.28,4067.498985863427,6858.166666666667,3370.5349377608795,884,0.8914244535190968,11.622783581242128,9.432603535863086
6659,6793,344.6,5902,2017-03-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,9,0,0.18181818181818182,12488.0,111610.97,9327.0,117649.22,5973.0,107514.58,5146.090652135853,8349.666666666666,3581.431315363553,134,0.8861861861861862,11.670411063483643,8.803874763534434
17905,19292,1815.57,7236,2017-04-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,13,0,0.2727272727272727,6659.0,117055.39,2425.0,85043.7,10280.0,108196.15,5052.523560888493,8464.0,3500.417917906381,1387,0.40411035407126106,11.543603446522145,9.792891131194102
5633,6297,577.1,3302,2017-05-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,18,0,0.36363636363636365,17905.0,103114.34,12488.0,111610.97,9605.0,113930.09,5624.257669535895,9734.833333333334,5242.311490808867,664,0.5860844870429535,11.52694749519345,8.636574948436317
5509,6002,404.09,4270,2017-06-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,22,0,0.45454545454545453,5633.0,101411.08,6659.0,117055.39,9327.0,117649.22,6808.41606640879,9072.833333333334,5506.1395702131185,493,0.7749546279491834,11.613925698398774,8.61431990214696
8884,8977,776.91,13580,2017-07-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,26,0,0.5454545454545454,5509.0,110626.69,17905.0,103114.34,2425.0,85043.7,7121.308119533472,8436.5,5688.491038931154,93,1.5284186831738886,11.050830797271699,9.092119740588751
14385,15358,1048.67,13590,2017-08-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,31,0,0.6363636363636364,8884.0,62995.27,5633.0,101411.08,12488.0,111610.97,1913.766007988791,9513.0,4876.549230757342,973,0.9446684276379814,11.048378123078425,9.574010790427302
11041,11651,546.53,6114,2017-09-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,35,0,0.7272727272727273,14385.0,62840.95,5509.0,110626.69,6659.0,117055.39,4480.234406069993,9829.166666666666,5161.194684050069,610,0.5537040391233472,11.293091929504353,9.30946146284399
11545,12554,735.99,3623,2017-10-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,39,1,0.8181818181818182,11041.0,80264.24,8884.0,62995.27,17905.0,103114.34,2771.7619546659016,10559.5,4927.634635400642,1009,0.3137883249610255,11.424092174758725,9.354094335620879
9026,10314,586.24,9951,2017-11-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,44,1,0.9090909090909091,11545.0,91498.81,14385.0,62840.95,5633.0,101411.08,1802.8658667059335,9499.5,3512.2971258138214,1288,1.1023595879029577,11.039482487942823,9.107975365298154
7124,7492,523.61,11014,2017-12-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,48,1,1.0,9026.0,62284.41,11041.0,80264.24,5509.0,110626.69,1332.891718532808,10065.0,3001.226216065697,368,1.5458245614035089,10.86107894835005,8.871365005136852
6192,6352,430.03,14259,2018-01-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,1,0,0.0,7124.0,52107.27,11545.0,91498.81,8884.0,62995.27,2217.664161529726,10334.166666666666,2549.2914636554765,160,2.302438236718876,11.404885808060834,8.731174900938061
14802,15759,1083.51,6014,2018-02-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,5,0,0.09090909090909091,6192.0,89758.2,9026.0,62284.41,14385.0,62840.95,1444.4020677544527,9885.5,3044.3779495982467,957,0.40626899952712286,11.24548814428542,9.602585141913492
8163,8605,713.85,3680,2018-03-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,9,0,0.18181818181818182,14802.0,76532.83,7124.0,52107.27,11041.0,80264.24,4724.9763315103855,9955.0,3169.8162722782563,442,0.4507594316511514,11.272036516310457,9.007489523929735
10049,10153,874.26,7091,2018-04-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,13,0,0.2727272727272727,8163.0,78591.89,6192.0,89758.2,11545.0,91498.81,4510.97295491782,9475.333333333334,3190.299776927977,104,0.7055721393034826,10.938314458608845,9.215327913487222
14415,14504,1515.74,6027,2018-05-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,18,0,0.36363636363636365,10049.0,56291.38,14802.0,76532.83,9026.0,62284.41,3421.1188715584467,9226.0,3051.6432950133662,89,0.41807713651498335,11.34887713123568,9.57609397984812
7300,7781,746.79,3654,2018-06-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,22,0,0.45454545454545453,14415.0,84869.1,8163.0,78591.89,7124.0,52107.27,3206.93145129941,10124.166666666666,3704.2714488366923,481,0.5004793863854267,11.462452465627631,8.895766604056085
13262,13406,676.36,12389,2018-07-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,26,0,0.5454545454545454,7300.0,95076.96,10049.0,56291.38,6192.0,89758.2,3587.993450384213,10153.5,3676.3538866654303,144,0.9341023901078187,11.151138333180997,9.492733482494353
18499,19682,1259.78,4053,2018-08-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,31,0,0.6363636363636364,13262.0,69642.06,14415.0,84869.1,14802.0,76532.83,3818.771137421043,11331.833333333334,3262.402882334839,1183,0.21908108108108107,11.441219451955465,9.825526011066415
14770,16435,1083.38,6755,2018-09-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,35,0,0.7272727272727273,18499.0,93079.45,7300.0,95076.96,8163.0,78591.89,5603.409884466185,11948.0,4248.873168264733,1665,0.45731500913953016,11.579061833868879,9.6004210780406
15011,15779,983.97,9106,2018-10-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,40,1,0.8181818181818182,14770.0,106836.24,13262.0,69642.06,10049.0,56291.38,2695.8509479074205,13049.166666666666,3914.7584046358015,768,0.6065814015454303,11.303362281608374,9.616605160254911
7319,8008,500.62,14256,2018-11-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,44,1,0.9090909090909091,15011.0,81092.84,18499.0,93079.45,14415.0,84869.1,2086.8503380293796,13876.166666666666,3670.7188078994322,689,1.9475409836065574,11.057883430776627,8.898365606955357
16676,17802,850.48,10616,2018-12-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,48,1,1.0,7319.0,63441.13,14770.0,106836.24,7300.0,95076.96,4373.0680686828255,12693.5,4509.651283636018,1126,0.6365653294957127,11.536919492143204,9.721785803621579
17693,18854,918.27,7164,2019-01-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0.0,16676.0,102427.42,15011.0,81092.84,13262.0,69642.06,4991.535134605385,14256.166666666666,3841.970193359993,1161,0.40488301119023395,11.14726440945519,9.780980878043332
8446,8703,723.4,9784,2019-02-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,5,0,0.09090909090909091,17693.0,69372.79,7319.0,63441.13,18499.0,93079.45,5718.502338899583,14994.666666666666,4033.728729930486,257,1.1582810465253937,11.550561076359374,9.041566627727496
8810,9203,909.19,5729,2019-03-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,9,0,0.18181818181818182,8446.0,103834.28,16676.0,102427.42,14770.0,106836.24,5070.736271325233,13319.166666666666,4361.5529077000365,393,0.6502099648167063,11.557940607942951,9.08375621986673
7640,7897,386.2,3109,2019-04-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,14,0,0.2727272727272727,8810.0,104603.37,17693.0,69372.79,15011.0,81092.84,5236.843737723451,12325.833333333334,4635.150889309501,257,0.406883915717838,11.354119633384336,8.941283763647567
7617,8126,800.93,14848,2019-05-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,18,0,0.36363636363636365,7640.0,85315.2,8446.0,103834.28,7319.0,63441.13,598.7531489130772,11097.333333333334,4756.359097741325,509,1.9490679968495668,11.521808890248334,8.938269147038548
12163,13001,780.86,8628,2019-06-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,22,0,0.45454545454545453,7617.0,100891.3,8810.0,104603.37,16676.0,102427.42,682.2362738328455,11147.0,4710.34767294305,838,0.7093061492929957,10.89410827477328,9.406236048797256
7642,8425,504.37,6713,2019-07-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,27,0,0.5454545454545454,12163.0,53857.11,7640.0,85315.2,17693.0,69372.79,2618.0200533991315,10394.833333333334,3949.804117505915,783,0.8783200314012822,11.42473797845303,8.941545475242885
7614,7924,778.91,4060,2019-08-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,31,0,0.6363636363636364,7642.0,91557.92,7617.0,100891.3,8446.0,103834.28,2617.4472933248007,8719.666666666666,1759.6884572749545,310,0.5331582403151675,11.58168546934574,8.937875265329263
10984,11720,553.59,4974,2019-09-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,35,0,0.7272727272727273,7614.0,107116.91,12163.0,53857.11,8810.0,104603.37,2618.320899609772,8581.0,1817.4021019026156,736,0.452799271734183,11.556559023338059,9.30428598481871
6836,7478,495.27,12813,2019-10-01,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,40,1,0.8181818181818182,10984.0,104458.95,7642.0,91557.92,7640.0,85315.2,1937.6380811011443,8943.333333333334,2071.1835907680197,642,1.874067573497148,11.123209485704905,8.830104317913793
9749,11099,988.55,11428,2019-11-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,44,1,0.9090909090909091,6836.0,67723.92,7614.0,107116.91,7617.0,100891.3,2204.846479916457,8809.333333333334,2194.6957571988673,1350,1.1721025641025642,11.386667329397229,9.185022563991893
8432,8904,559.04,11486,2019-12-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,48,1,1.0,9749.0,88137.73,10984.0,104458.95,12163.0,53857.11,2129.8160327439846,9164.666666666666,2134.8157453669637,472,1.3620301197675797,11.012045716601936,9.039907859574642
9540,10207,473.66,11606,2020-01-01,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,1,0,0.0,8432.0,60598.73,6836.0,67723.92,7642.0,91557.92,1458.7251283226706,8542.833333333334,1550.0921800546932,667,1.2164343360234777,10.890994894889259,9.163353580751846
10803,12231,572.02,9745,2020-02-01,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,5,0,0.09090909090909091,9540.0,53689.69,9749.0,88137.73,7614.0,107116.91,707.7939907440051,8859.166666666666,1522.9162047423054,1428,0.9019807478711588,11.36285182935838,9.287671714912506
